image_path_1,speed_1,image_path_2,speed_2
/floyd/input/train_data_images_final/train_19068.jpg,7.970149,/floyd/input/train_data_images_final/train_19069.jpg,8.051917
/floyd/input/train_data_images_final/train_15178.jpg,12.2142,/floyd/input/train_data_images_final/train_15179.jpg,12.21309
/floyd/input/train_data_images_final/train_04971.jpg,22.15403,/floyd/input/train_data_images_final/train_04972.jpg,22.20828
/floyd/input/train_data_images_final/train_01953.jpg,24.34439,/floyd/input/train_data_images_final/train_01954.jpg,24.33502
/floyd/input/train_data_images_final/train_10569.jpg,4.119094,/floyd/input/train_data_images_final/train_10570.jpg,4.08901
/floyd/input/train_data_images_final/train_16112.jpg,1.6435,/floyd/input/train_data_images_final/train_16113.jpg,1.604166
/floyd/input/train_data_images_final/train_06489.jpg,14.26528,/floyd/input/train_data_images_final/train_06490.jpg,14.28881
/floyd/input/train_data_images_final/train_09525.jpg,8.7309,/floyd/input/train_data_images_final/train_09526.jpg,8.78627
/floyd/input/train_data_images_final/train_17246.jpg,7.760762,/floyd/input/train_data_images_final/train_17247.jpg,7.892187
/floyd/input/train_data_images_final/train_05216.jpg,22.88422,/floyd/input/train_data_images_final/train_05217.jpg,22.90636
/floyd/input/train_data_images_final/train_04396.jpg,21.8765,/floyd/input/train_data_images_final/train_04397.jpg,21.86775
/floyd/input/train_data_images_final/train_05368.jpg,24.37632,/floyd/input/train_data_images_final/train_05369.jpg,24.3905
/floyd/input/train_data_images_final/train_10595.jpg,2.726364,/floyd/input/train_data_images_final/train_10596.jpg,2.632437
/floyd/input/train_data_images_final/train_10133.jpg,3.299917,/floyd/input/train_data_images_final/train_10134.jpg,3.233956
/floyd/input/train_data_images_final/train_15307.jpg,11.82148,/floyd/input/train_data_images_final/train_15308.jpg,11.78677
/floyd/input/train_data_images_final/train_18953.jpg,4.770401,/floyd/input/train_data_images_final/train_18954.jpg,4.84074
/floyd/input/train_data_images_final/train_15707.jpg,2.01168,/floyd/input/train_data_images_final/train_15708.jpg,2.012395
/floyd/input/train_data_images_final/train_17802.jpg,5.019611,/floyd/input/train_data_images_final/train_17803.jpg,4.842155
/floyd/input/train_data_images_final/train_11010.jpg,6.039613,/floyd/input/train_data_images_final/train_11011.jpg,6.059101
/floyd/input/train_data_images_final/train_01404.jpg,14.66527,/floyd/input/train_data_images_final/train_01405.jpg,14.67988
/floyd/input/train_data_images_final/train_19226.jpg,8.293306,/floyd/input/train_data_images_final/train_19227.jpg,8.19204
/floyd/input/train_data_images_final/train_04432.jpg,21.81346,/floyd/input/train_data_images_final/train_04433.jpg,21.80088
/floyd/input/train_data_images_final/train_15000.jpg,13.88095,/floyd/input/train_data_images_final/train_15001.jpg,13.87614
/floyd/input/train_data_images_final/train_14497.jpg,0.310685,/floyd/input/train_data_images_final/train_14498.jpg,0.306252
/floyd/input/train_data_images_final/train_19041.jpg,6.922433,/floyd/input/train_data_images_final/train_19042.jpg,6.964934
/floyd/input/train_data_images_final/train_09087.jpg,8.421357,/floyd/input/train_data_images_final/train_09088.jpg,8.440985
/floyd/input/train_data_images_final/train_16028.jpg,2.395617,/floyd/input/train_data_images_final/train_16029.jpg,2.395081
/floyd/input/train_data_images_final/train_19651.jpg,0,/floyd/input/train_data_images_final/train_19652.jpg,0
/floyd/input/train_data_images_final/train_18247.jpg,8.621084,/floyd/input/train_data_images_final/train_18248.jpg,8.523434
/floyd/input/train_data_images_final/train_01317.jpg,13.71355,/floyd/input/train_data_images_final/train_01318.jpg,13.72072
/floyd/input/train_data_images_final/train_05527.jpg,22.11011,/floyd/input/train_data_images_final/train_05528.jpg,22.10234
/floyd/input/train_data_images_final/train_02797.jpg,25.71978,/floyd/input/train_data_images_final/train_02798.jpg,25.73346
/floyd/input/train_data_images_final/train_12477.jpg,8.646864,/floyd/input/train_data_images_final/train_12478.jpg,8.608623
/floyd/input/train_data_images_final/train_05467.jpg,23.61645,/floyd/input/train_data_images_final/train_05468.jpg,23.60656
/floyd/input/train_data_images_final/train_19388.jpg,2.916458,/floyd/input/train_data_images_final/train_19389.jpg,2.938746
/floyd/input/train_data_images_final/train_14501.jpg,0.075371,/floyd/input/train_data_images_final/train_14502.jpg,0
/floyd/input/train_data_images_final/train_19097.jpg,10.01742,/floyd/input/train_data_images_final/train_19098.jpg,10.1102
/floyd/input/train_data_images_final/train_14364.jpg,5.658901,/floyd/input/train_data_images_final/train_14365.jpg,5.70656
/floyd/input/train_data_images_final/train_09397.jpg,0.464508,/floyd/input/train_data_images_final/train_09398.jpg,0.511896
/floyd/input/train_data_images_final/train_16160.jpg,4.451261,/floyd/input/train_data_images_final/train_16161.jpg,4.698107
/floyd/input/train_data_images_final/train_06673.jpg,19.04251,/floyd/input/train_data_images_final/train_06674.jpg,18.9527
/floyd/input/train_data_images_final/train_02220.jpg,24.26483,/floyd/input/train_data_images_final/train_02221.jpg,24.29196
/floyd/input/train_data_images_final/train_18182.jpg,1.507045,/floyd/input/train_data_images_final/train_18183.jpg,1.529211
/floyd/input/train_data_images_final/train_18607.jpg,0,/floyd/input/train_data_images_final/train_18608.jpg,0
/floyd/input/train_data_images_final/train_11806.jpg,8.211441,/floyd/input/train_data_images_final/train_11807.jpg,8.286277
/floyd/input/train_data_images_final/train_03147.jpg,22.01705,/floyd/input/train_data_images_final/train_03148.jpg,21.99567
/floyd/input/train_data_images_final/train_00006.jpg,28.03421,/floyd/input/train_data_images_final/train_00007.jpg,28.01849
/floyd/input/train_data_images_final/train_17734.jpg,10.18154,/floyd/input/train_data_images_final/train_17735.jpg,10.07808
/floyd/input/train_data_images_final/train_11611.jpg,6.692751,/floyd/input/train_data_images_final/train_11612.jpg,6.735613
/floyd/input/train_data_images_final/train_04591.jpg,21.77096,/floyd/input/train_data_images_final/train_04592.jpg,21.7673
/floyd/input/train_data_images_final/train_10484.jpg,7.701008,/floyd/input/train_data_images_final/train_10485.jpg,7.702874
/floyd/input/train_data_images_final/train_08427.jpg,20.95543,/floyd/input/train_data_images_final/train_08428.jpg,20.95749
/floyd/input/train_data_images_final/train_16894.jpg,2.111466,/floyd/input/train_data_images_final/train_16895.jpg,2.108082
/floyd/input/train_data_images_final/train_16298.jpg,10.60374,/floyd/input/train_data_images_final/train_16299.jpg,10.58413
/floyd/input/train_data_images_final/train_13909.jpg,8.932343,/floyd/input/train_data_images_final/train_13910.jpg,8.904818
/floyd/input/train_data_images_final/train_14687.jpg,0.571536,/floyd/input/train_data_images_final/train_14688.jpg,0.596668
/floyd/input/train_data_images_final/train_03832.jpg,21.51621,/floyd/input/train_data_images_final/train_03833.jpg,21.50158
/floyd/input/train_data_images_final/train_18878.jpg,0.726941,/floyd/input/train_data_images_final/train_18879.jpg,0.738696
/floyd/input/train_data_images_final/train_08205.jpg,25.95059,/floyd/input/train_data_images_final/train_08206.jpg,25.95558
/floyd/input/train_data_images_final/train_04827.jpg,22.55939,/floyd/input/train_data_images_final/train_04828.jpg,22.55269
/floyd/input/train_data_images_final/train_17481.jpg,14.21496,/floyd/input/train_data_images_final/train_17482.jpg,14.21451
/floyd/input/train_data_images_final/train_04155.jpg,21.53737,/floyd/input/train_data_images_final/train_04156.jpg,21.57304
/floyd/input/train_data_images_final/train_06374.jpg,13.74556,/floyd/input/train_data_images_final/train_06375.jpg,13.76378
/floyd/input/train_data_images_final/train_03774.jpg,21.49941,/floyd/input/train_data_images_final/train_03775.jpg,21.48551
/floyd/input/train_data_images_final/train_08215.jpg,25.89338,/floyd/input/train_data_images_final/train_08216.jpg,25.91597
/floyd/input/train_data_images_final/train_08043.jpg,22.83436,/floyd/input/train_data_images_final/train_08044.jpg,22.95421
/floyd/input/train_data_images_final/train_01189.jpg,15.66437,/floyd/input/train_data_images_final/train_01190.jpg,15.67284
/floyd/input/train_data_images_final/train_11402.jpg,2.365647,/floyd/input/train_data_images_final/train_11403.jpg,2.336416
/floyd/input/train_data_images_final/train_17415.jpg,14.34431,/floyd/input/train_data_images_final/train_17416.jpg,14.3954
/floyd/input/train_data_images_final/train_12281.jpg,4.10527,/floyd/input/train_data_images_final/train_12282.jpg,4.186173
/floyd/input/train_data_images_final/train_12225.jpg,4.924177,/floyd/input/train_data_images_final/train_12226.jpg,4.895728
/floyd/input/train_data_images_final/train_17296.jpg,8.912902,/floyd/input/train_data_images_final/train_17297.jpg,9.114931
/floyd/input/train_data_images_final/train_05849.jpg,18.31168,/floyd/input/train_data_images_final/train_05850.jpg,18.24068
/floyd/input/train_data_images_final/train_07659.jpg,23.79771,/floyd/input/train_data_images_final/train_07660.jpg,23.80304
/floyd/input/train_data_images_final/train_07225.jpg,21.27462,/floyd/input/train_data_images_final/train_07226.jpg,21.30158
/floyd/input/train_data_images_final/train_04665.jpg,21.15695,/floyd/input/train_data_images_final/train_04666.jpg,21.15829
/floyd/input/train_data_images_final/train_13843.jpg,10.4902,/floyd/input/train_data_images_final/train_13844.jpg,10.5248
/floyd/input/train_data_images_final/train_06800.jpg,15.82012,/floyd/input/train_data_images_final/train_06801.jpg,15.76233
/floyd/input/train_data_images_final/train_12602.jpg,9.939531,/floyd/input/train_data_images_final/train_12603.jpg,9.932553
/floyd/input/train_data_images_final/train_01978.jpg,23.9275,/floyd/input/train_data_images_final/train_01979.jpg,23.85852
/floyd/input/train_data_images_final/train_10268.jpg,7.979249,/floyd/input/train_data_images_final/train_10269.jpg,7.994166
/floyd/input/train_data_images_final/train_14647.jpg,0,/floyd/input/train_data_images_final/train_14648.jpg,0
/floyd/input/train_data_images_final/train_12514.jpg,9.375487,/floyd/input/train_data_images_final/train_12515.jpg,9.410634
/floyd/input/train_data_images_final/train_17715.jpg,11.3067,/floyd/input/train_data_images_final/train_17716.jpg,11.14299
/floyd/input/train_data_images_final/train_08339.jpg,24.44094,/floyd/input/train_data_images_final/train_08340.jpg,24.4454
/floyd/input/train_data_images_final/train_11045.jpg,5.182304,/floyd/input/train_data_images_final/train_11046.jpg,5.197239
/floyd/input/train_data_images_final/train_13272.jpg,6.828053,/floyd/input/train_data_images_final/train_13273.jpg,6.808084
/floyd/input/train_data_images_final/train_03718.jpg,22.09746,/floyd/input/train_data_images_final/train_03719.jpg,22.0554
/floyd/input/train_data_images_final/train_15974.jpg,0,/floyd/input/train_data_images_final/train_15975.jpg,0
/floyd/input/train_data_images_final/train_11176.jpg,7.555392,/floyd/input/train_data_images_final/train_11177.jpg,7.625659
/floyd/input/train_data_images_final/train_08526.jpg,14.06611,/floyd/input/train_data_images_final/train_08527.jpg,14.01252
/floyd/input/train_data_images_final/train_08109.jpg,24.88213,/floyd/input/train_data_images_final/train_08110.jpg,24.92478
/floyd/input/train_data_images_final/train_15426.jpg,4.75317,/floyd/input/train_data_images_final/train_15427.jpg,4.558616
/floyd/input/train_data_images_final/train_06821.jpg,14.10874,/floyd/input/train_data_images_final/train_06822.jpg,14.11073
/floyd/input/train_data_images_final/train_12633.jpg,10.40399,/floyd/input/train_data_images_final/train_12634.jpg,10.38101
/floyd/input/train_data_images_final/train_10709.jpg,3.56957,/floyd/input/train_data_images_final/train_10710.jpg,3.56531
/floyd/input/train_data_images_final/train_12404.jpg,9.976531,/floyd/input/train_data_images_final/train_12405.jpg,10.07046
/floyd/input/train_data_images_final/train_05244.jpg,23.00009,/floyd/input/train_data_images_final/train_05245.jpg,23.05058
/floyd/input/train_data_images_final/train_02598.jpg,25.22319,/floyd/input/train_data_images_final/train_02599.jpg,25.1911
/floyd/input/train_data_images_final/train_14921.jpg,14.10821,/floyd/input/train_data_images_final/train_14922.jpg,14.104
/floyd/input/train_data_images_final/train_13998.jpg,6.520334,/floyd/input/train_data_images_final/train_13999.jpg,6.549224
/floyd/input/train_data_images_final/train_13100.jpg,4.595283,/floyd/input/train_data_images_final/train_13101.jpg,4.639032
/floyd/input/train_data_images_final/train_09033.jpg,9.164614,/floyd/input/train_data_images_final/train_09034.jpg,9.161669
/floyd/input/train_data_images_final/train_10061.jpg,7.619201,/floyd/input/train_data_images_final/train_10062.jpg,7.629717
/floyd/input/train_data_images_final/train_01694.jpg,18.87491,/floyd/input/train_data_images_final/train_01695.jpg,18.85336
/floyd/input/train_data_images_final/train_07764.jpg,24.64153,/floyd/input/train_data_images_final/train_07765.jpg,24.62919
/floyd/input/train_data_images_final/train_15698.jpg,1.998079,/floyd/input/train_data_images_final/train_15699.jpg,2.000271
/floyd/input/train_data_images_final/train_19715.jpg,3.241553,/floyd/input/train_data_images_final/train_19716.jpg,3.301713
/floyd/input/train_data_images_final/train_13015.jpg,6.688557,/floyd/input/train_data_images_final/train_13016.jpg,6.688433
/floyd/input/train_data_images_final/train_16291.jpg,10.91015,/floyd/input/train_data_images_final/train_16292.jpg,10.86655
/floyd/input/train_data_images_final/train_11389.jpg,2.904488,/floyd/input/train_data_images_final/train_11390.jpg,2.80498
/floyd/input/train_data_images_final/train_07388.jpg,18.10838,/floyd/input/train_data_images_final/train_07389.jpg,18.09702
/floyd/input/train_data_images_final/train_06326.jpg,12.48134,/floyd/input/train_data_images_final/train_06327.jpg,12.50858
/floyd/input/train_data_images_final/train_08033.jpg,22.78408,/floyd/input/train_data_images_final/train_08034.jpg,22.7702
/floyd/input/train_data_images_final/train_09683.jpg,9.186442,/floyd/input/train_data_images_final/train_09684.jpg,9.196183
/floyd/input/train_data_images_final/train_11767.jpg,7.000869,/floyd/input/train_data_images_final/train_11768.jpg,7.069756
/floyd/input/train_data_images_final/train_11723.jpg,7.246463,/floyd/input/train_data_images_final/train_11724.jpg,7.253782
/floyd/input/train_data_images_final/train_15990.jpg,0.755627,/floyd/input/train_data_images_final/train_15991.jpg,0.855326
/floyd/input/train_data_images_final/train_19066.jpg,7.867608,/floyd/input/train_data_images_final/train_19067.jpg,7.996479
/floyd/input/train_data_images_final/train_11488.jpg,4.414407,/floyd/input/train_data_images_final/train_11489.jpg,4.42369
/floyd/input/train_data_images_final/train_07614.jpg,24.67013,/floyd/input/train_data_images_final/train_07615.jpg,24.627
/floyd/input/train_data_images_final/train_04764.jpg,22.13687,/floyd/input/train_data_images_final/train_04765.jpg,22.13665
/floyd/input/train_data_images_final/train_01158.jpg,16.03733,/floyd/input/train_data_images_final/train_01159.jpg,16.03029
/floyd/input/train_data_images_final/train_04269.jpg,22.05387,/floyd/input/train_data_images_final/train_04270.jpg,22.0427
/floyd/input/train_data_images_final/train_18799.jpg,0,/floyd/input/train_data_images_final/train_18800.jpg,0
/floyd/input/train_data_images_final/train_11377.jpg,3.708316,/floyd/input/train_data_images_final/train_11378.jpg,3.740252
/floyd/input/train_data_images_final/train_00507.jpg,16.568,/floyd/input/train_data_images_final/train_00508.jpg,16.54449
/floyd/input/train_data_images_final/train_17215.jpg,4.632449,/floyd/input/train_data_images_final/train_17216.jpg,4.847692
/floyd/input/train_data_images_final/train_16496.jpg,1.725859,/floyd/input/train_data_images_final/train_16497.jpg,1.734219
/floyd/input/train_data_images_final/train_00925.jpg,19.73198,/floyd/input/train_data_images_final/train_00926.jpg,19.39173
/floyd/input/train_data_images_final/train_13109.jpg,4.714931,/floyd/input/train_data_images_final/train_13110.jpg,4.687182
/floyd/input/train_data_images_final/train_07482.jpg,21.64327,/floyd/input/train_data_images_final/train_07483.jpg,21.71556
/floyd/input/train_data_images_final/train_14325.jpg,5.052302,/floyd/input/train_data_images_final/train_14326.jpg,5.103641
/floyd/input/train_data_images_final/train_05551.jpg,22.33565,/floyd/input/train_data_images_final/train_05552.jpg,22.38316
/floyd/input/train_data_images_final/train_05902.jpg,17.11058,/floyd/input/train_data_images_final/train_05903.jpg,17.09661
/floyd/input/train_data_images_final/train_09999.jpg,9.168681,/floyd/input/train_data_images_final/train_10000.jpg,9.137465
/floyd/input/train_data_images_final/train_05960.jpg,14.16801,/floyd/input/train_data_images_final/train_05961.jpg,14.11011
/floyd/input/train_data_images_final/train_02813.jpg,25.71584,/floyd/input/train_data_images_final/train_02814.jpg,25.69601
/floyd/input/train_data_images_final/train_00754.jpg,21.51383,/floyd/input/train_data_images_final/train_00755.jpg,21.57846
/floyd/input/train_data_images_final/train_05869.jpg,17.85548,/floyd/input/train_data_images_final/train_05870.jpg,17.81681
/floyd/input/train_data_images_final/train_07153.jpg,19.91639,/floyd/input/train_data_images_final/train_07154.jpg,19.92314
/floyd/input/train_data_images_final/train_18390.jpg,11.73148,/floyd/input/train_data_images_final/train_18391.jpg,11.70497
/floyd/input/train_data_images_final/train_08004.jpg,22.73746,/floyd/input/train_data_images_final/train_08005.jpg,22.70488
/floyd/input/train_data_images_final/train_03727.jpg,21.94791,/floyd/input/train_data_images_final/train_03728.jpg,21.84601
/floyd/input/train_data_images_final/train_11851.jpg,7.806553,/floyd/input/train_data_images_final/train_11852.jpg,7.75757
/floyd/input/train_data_images_final/train_04187.jpg,21.88276,/floyd/input/train_data_images_final/train_04188.jpg,21.88116
/floyd/input/train_data_images_final/train_19403.jpg,2.746833,/floyd/input/train_data_images_final/train_19404.jpg,2.732857
/floyd/input/train_data_images_final/train_10700.jpg,2.538891,/floyd/input/train_data_images_final/train_10701.jpg,2.750702
/floyd/input/train_data_images_final/train_00487.jpg,16.42341,/floyd/input/train_data_images_final/train_00488.jpg,16.41771
/floyd/input/train_data_images_final/train_17176.jpg,1.600712,/floyd/input/train_data_images_final/train_17177.jpg,1.61291
/floyd/input/train_data_images_final/train_18165.jpg,1.708166,/floyd/input/train_data_images_final/train_18166.jpg,1.710655
/floyd/input/train_data_images_final/train_02447.jpg,24.54729,/floyd/input/train_data_images_final/train_02448.jpg,24.54123
/floyd/input/train_data_images_final/train_10349.jpg,5.963223,/floyd/input/train_data_images_final/train_10350.jpg,5.940037
/floyd/input/train_data_images_final/train_15875.jpg,2.442174,/floyd/input/train_data_images_final/train_15876.jpg,2.584766
/floyd/input/train_data_images_final/train_08750.jpg,12.37856,/floyd/input/train_data_images_final/train_08751.jpg,12.39828
/floyd/input/train_data_images_final/train_17836.jpg,2.440986,/floyd/input/train_data_images_final/train_17837.jpg,2.304607
/floyd/input/train_data_images_final/train_13257.jpg,7.593084,/floyd/input/train_data_images_final/train_13258.jpg,7.59994
/floyd/input/train_data_images_final/train_08481.jpg,17.78924,/floyd/input/train_data_images_final/train_08482.jpg,17.65186
/floyd/input/train_data_images_final/train_07354.jpg,18.60996,/floyd/input/train_data_images_final/train_07355.jpg,18.57548
/floyd/input/train_data_images_final/train_01008.jpg,19.09256,/floyd/input/train_data_images_final/train_01009.jpg,19.06934
/floyd/input/train_data_images_final/train_05534.jpg,22.09887,/floyd/input/train_data_images_final/train_05535.jpg,22.11853
/floyd/input/train_data_images_final/train_05061.jpg,22.2756,/floyd/input/train_data_images_final/train_05062.jpg,22.27764
/floyd/input/train_data_images_final/train_12197.jpg,6.769321,/floyd/input/train_data_images_final/train_12198.jpg,6.642967
/floyd/input/train_data_images_final/train_05937.jpg,15.51976,/floyd/input/train_data_images_final/train_05938.jpg,15.54181
/floyd/input/train_data_images_final/train_05247.jpg,23.02421,/floyd/input/train_data_images_final/train_05248.jpg,23.047
/floyd/input/train_data_images_final/train_17335.jpg,12.16566,/floyd/input/train_data_images_final/train_17336.jpg,12.29906
/floyd/input/train_data_images_final/train_14770.jpg,4.60226,/floyd/input/train_data_images_final/train_14771.jpg,4.701744
/floyd/input/train_data_images_final/train_06337.jpg,12.62915,/floyd/input/train_data_images_final/train_06338.jpg,12.60534
/floyd/input/train_data_images_final/train_05255.jpg,23.09861,/floyd/input/train_data_images_final/train_05256.jpg,23.07984
/floyd/input/train_data_images_final/train_04753.jpg,21.99289,/floyd/input/train_data_images_final/train_04754.jpg,22.002
/floyd/input/train_data_images_final/train_09473.jpg,5.711765,/floyd/input/train_data_images_final/train_09474.jpg,5.746284
/floyd/input/train_data_images_final/train_19669.jpg,0.762712,/floyd/input/train_data_images_final/train_19670.jpg,0.899684
/floyd/input/train_data_images_final/train_13394.jpg,1.60436,/floyd/input/train_data_images_final/train_13395.jpg,1.576048
/floyd/input/train_data_images_final/train_14359.jpg,5.511696,/floyd/input/train_data_images_final/train_14360.jpg,5.558932
/floyd/input/train_data_images_final/train_01224.jpg,15.94435,/floyd/input/train_data_images_final/train_01225.jpg,15.95406
/floyd/input/train_data_images_final/train_12648.jpg,10.53991,/floyd/input/train_data_images_final/train_12649.jpg,10.56128
/floyd/input/train_data_images_final/train_17879.jpg,1.160461,/floyd/input/train_data_images_final/train_17880.jpg,1.166582
/floyd/input/train_data_images_final/train_16396.jpg,4.647609,/floyd/input/train_data_images_final/train_16397.jpg,4.62916
/floyd/input/train_data_images_final/train_01473.jpg,15.49187,/floyd/input/train_data_images_final/train_01474.jpg,15.48314
/floyd/input/train_data_images_final/train_17703.jpg,11.85144,/floyd/input/train_data_images_final/train_17704.jpg,11.79881
/floyd/input/train_data_images_final/train_19251.jpg,6.688142,/floyd/input/train_data_images_final/train_19252.jpg,6.655421
/floyd/input/train_data_images_final/train_16003.jpg,1.603054,/floyd/input/train_data_images_final/train_16004.jpg,1.75068
/floyd/input/train_data_images_final/train_14996.jpg,13.79753,/floyd/input/train_data_images_final/train_14997.jpg,13.80486
/floyd/input/train_data_images_final/train_10444.jpg,8.035932,/floyd/input/train_data_images_final/train_10445.jpg,8.039566
/floyd/input/train_data_images_final/train_19925.jpg,8.129301,/floyd/input/train_data_images_final/train_19926.jpg,8.142998
/floyd/input/train_data_images_final/train_08513.jpg,14.91852,/floyd/input/train_data_images_final/train_08514.jpg,14.74753
/floyd/input/train_data_images_final/train_15399.jpg,6.997632,/floyd/input/train_data_images_final/train_15400.jpg,6.913645
/floyd/input/train_data_images_final/train_04380.jpg,21.87655,/floyd/input/train_data_images_final/train_04381.jpg,21.89123
/floyd/input/train_data_images_final/train_05726.jpg,22.29004,/floyd/input/train_data_images_final/train_05727.jpg,22.289
/floyd/input/train_data_images_final/train_09905.jpg,8.542874,/floyd/input/train_data_images_final/train_09906.jpg,8.512184
/floyd/input/train_data_images_final/train_19148.jpg,9.898844,/floyd/input/train_data_images_final/train_19149.jpg,9.865561
/floyd/input/train_data_images_final/train_12254.jpg,3.821405,/floyd/input/train_data_images_final/train_12255.jpg,3.807535
/floyd/input/train_data_images_final/train_04930.jpg,22.27892,/floyd/input/train_data_images_final/train_04931.jpg,22.29875
/floyd/input/train_data_images_final/train_10604.jpg,2.190358,/floyd/input/train_data_images_final/train_10605.jpg,2.099441
/floyd/input/train_data_images_final/train_04757.jpg,22.03498,/floyd/input/train_data_images_final/train_04758.jpg,22.03789
/floyd/input/train_data_images_final/train_04427.jpg,21.83023,/floyd/input/train_data_images_final/train_04428.jpg,21.83045
/floyd/input/train_data_images_final/train_03239.jpg,21.5683,/floyd/input/train_data_images_final/train_03240.jpg,21.5733
/floyd/input/train_data_images_final/train_14672.jpg,0.318499,/floyd/input/train_data_images_final/train_14673.jpg,0.306824
/floyd/input/train_data_images_final/train_19183.jpg,9.581008,/floyd/input/train_data_images_final/train_19184.jpg,9.567935
/floyd/input/train_data_images_final/train_08484.jpg,17.56108,/floyd/input/train_data_images_final/train_08485.jpg,17.41326
/floyd/input/train_data_images_final/train_10652.jpg,0.546382,/floyd/input/train_data_images_final/train_10653.jpg,0.555596
/floyd/input/train_data_images_final/train_12520.jpg,9.649804,/floyd/input/train_data_images_final/train_12521.jpg,9.677117
/floyd/input/train_data_images_final/train_06052.jpg,11.5056,/floyd/input/train_data_images_final/train_06053.jpg,11.50356
/floyd/input/train_data_images_final/train_07762.jpg,24.63687,/floyd/input/train_data_images_final/train_07763.jpg,24.63392
/floyd/input/train_data_images_final/train_08248.jpg,25.66285,/floyd/input/train_data_images_final/train_08249.jpg,25.65529
/floyd/input/train_data_images_final/train_13013.jpg,6.6089,/floyd/input/train_data_images_final/train_13014.jpg,6.655892
/floyd/input/train_data_images_final/train_15388.jpg,7.700994,/floyd/input/train_data_images_final/train_15389.jpg,7.733263
/floyd/input/train_data_images_final/train_11302.jpg,4.149143,/floyd/input/train_data_images_final/train_11303.jpg,4.198105
/floyd/input/train_data_images_final/train_08389.jpg,23.18335,/floyd/input/train_data_images_final/train_08390.jpg,23.18095
/floyd/input/train_data_images_final/train_18105.jpg,2.344086,/floyd/input/train_data_images_final/train_18106.jpg,2.342821
/floyd/input/train_data_images_final/train_06418.jpg,14.59119,/floyd/input/train_data_images_final/train_06419.jpg,14.5214
/floyd/input/train_data_images_final/train_07664.jpg,23.73024,/floyd/input/train_data_images_final/train_07665.jpg,23.72248
/floyd/input/train_data_images_final/train_02140.jpg,23.14533,/floyd/input/train_data_images_final/train_02141.jpg,23.14335
/floyd/input/train_data_images_final/train_17461.jpg,14.06118,/floyd/input/train_data_images_final/train_17462.jpg,14.12759
/floyd/input/train_data_images_final/train_15306.jpg,11.8553,/floyd/input/train_data_images_final/train_15307.jpg,11.82148
/floyd/input/train_data_images_final/train_16493.jpg,1.747543,/floyd/input/train_data_images_final/train_16494.jpg,1.748082
/floyd/input/train_data_images_final/train_18028.jpg,2.027878,/floyd/input/train_data_images_final/train_18029.jpg,2.040532
/floyd/input/train_data_images_final/train_08477.jpg,18.05006,/floyd/input/train_data_images_final/train_08478.jpg,18.0092
/floyd/input/train_data_images_final/train_17665.jpg,13.42895,/floyd/input/train_data_images_final/train_17666.jpg,13.41078
/floyd/input/train_data_images_final/train_13088.jpg,4.763889,/floyd/input/train_data_images_final/train_13089.jpg,4.76285
/floyd/input/train_data_images_final/train_08451.jpg,19.88701,/floyd/input/train_data_images_final/train_08452.jpg,19.87589
/floyd/input/train_data_images_final/train_18045.jpg,2.062363,/floyd/input/train_data_images_final/train_18046.jpg,1.99973
/floyd/input/train_data_images_final/train_01006.jpg,19.24039,/floyd/input/train_data_images_final/train_01007.jpg,19.07534
/floyd/input/train_data_images_final/train_18262.jpg,10.09031,/floyd/input/train_data_images_final/train_18263.jpg,10.1383
/floyd/input/train_data_images_final/train_16168.jpg,6.008718,/floyd/input/train_data_images_final/train_16169.jpg,6.23221
/floyd/input/train_data_images_final/train_12746.jpg,10.50271,/floyd/input/train_data_images_final/train_12747.jpg,10.49293
/floyd/input/train_data_images_final/train_11163.jpg,7.836041,/floyd/input/train_data_images_final/train_11164.jpg,7.832059
/floyd/input/train_data_images_final/train_06633.jpg,18.30761,/floyd/input/train_data_images_final/train_06634.jpg,18.35098
/floyd/input/train_data_images_final/train_12233.jpg,4.514793,/floyd/input/train_data_images_final/train_12234.jpg,4.474385
/floyd/input/train_data_images_final/train_17446.jpg,14.02573,/floyd/input/train_data_images_final/train_17447.jpg,14.00859
/floyd/input/train_data_images_final/train_19809.jpg,3.48851,/floyd/input/train_data_images_final/train_19810.jpg,3.53897
/floyd/input/train_data_images_final/train_14840.jpg,10.14697,/floyd/input/train_data_images_final/train_14841.jpg,10.40971
/floyd/input/train_data_images_final/train_05577.jpg,23.10186,/floyd/input/train_data_images_final/train_05578.jpg,23.08071
/floyd/input/train_data_images_final/train_09524.jpg,8.705626,/floyd/input/train_data_images_final/train_09525.jpg,8.7309
/floyd/input/train_data_images_final/train_09653.jpg,8.664818,/floyd/input/train_data_images_final/train_09654.jpg,8.691219
/floyd/input/train_data_images_final/train_01696.jpg,18.89816,/floyd/input/train_data_images_final/train_01697.jpg,18.94876
/floyd/input/train_data_images_final/train_08450.jpg,20.01073,/floyd/input/train_data_images_final/train_08451.jpg,19.88701
/floyd/input/train_data_images_final/train_12561.jpg,10.64642,/floyd/input/train_data_images_final/train_12562.jpg,10.502
/floyd/input/train_data_images_final/train_07221.jpg,21.25447,/floyd/input/train_data_images_final/train_07222.jpg,21.25978
/floyd/input/train_data_images_final/train_14931.jpg,14.27335,/floyd/input/train_data_images_final/train_14932.jpg,14.26393
/floyd/input/train_data_images_final/train_16342.jpg,8.615946,/floyd/input/train_data_images_final/train_16343.jpg,8.478958
